nomInstall;numInstall;nomCommune;codeINSEE;cp;nomLieuD;numVoie;nomVoie;location;longitude;latitude;accessH;nbPlacesP
Terrain de Sports;441700002;Saint-Julien-de-Vouvantes;44170;44670;L'Evin;;Route de Soudan;[ 47.64091 , -1.239317];-1.239317;47.64091;Non;50
Plan d'Eau de la Selle;441700003;Saint-Julien-de-Vouvantes;44170;44670;La Selle;;;[ 47.64091 , -1.239317];-1.239317;47.64091;Non;0
Circuit de Randonnee;441700004;Saint-Julien-de-Vouvantes;44170;44670;;;Place de Quinton;[ 47.64091 , -1.239317];-1.239317;47.64091;Non;0
Plan d'Eau;441700005;Saint-Julien-de-Vouvantes;44170;44670;Saint Clement;;Rue au DelÃ  de l'Eau;[ 47.64091 , -1.239317];-1.239317;47.64091;Non;0
Complexe Sportif de la Rive;441710001;Saint-Leger-les-Vignes;44171;44710;;;Rue de la Rive;[ 47.135602 , -1.732211];-1.732211;47.135602;Non;50
Salle Polyvalente;441710003;Saint-Leger-les-Vignes;44171;44710;école;;;[ 47.135602 , -1.732211];-1.732211;47.135602;Oui;20
Complexe Sportif la Reinetiere;441720001;Sainte-Luce-sur-Loire;44172;44980;;;Boulevard Louis Pasteur;[ 47.249388 , -1.4869];-1.4869;47.249388;Non;20
Complexe Sportif du Patisseau;441720002;Sainte-Luce-sur-Loire;44172;44980;;31;Rue du Patisseau;[ 47.249388 , -1.4869];-1.4869;47.249388;Oui;50
Salle Robert Chereau;441720003;Sainte-Luce-sur-Loire;44172;44980;;;Allee des Moignies;[ 47.249388 , -1.4869];-1.4869;47.249388;Oui;40
Stade Philippe Porcher;441720004;Sainte-Luce-sur-Loire;44172;44980;;;Allee Robert Cheval;[ 47.249388 , -1.4869];-1.4869;47.249388;Oui;60
Complexe Marc Jaffret;441720005;Sainte-Luce-sur-Loire;44172;44980;;;Mail de l'Europe;[ 47.249388 , -1.4869];-1.4869;47.249388;Non;0
Stade Municipal;441720006;Sainte-Luce-sur-Loire;44172;44980;;;Rue du Stade;[ 47.249388 , -1.4869];-1.4869;47.249388;Oui;0
Centre Tropic Squash;441720007;Sainte-Luce-sur-Loire;44172;44980;;5;Rue de la Jalousie;[ 47.249388 , -1.4869];-1.4869;47.249388;Oui;80
College la Reinetiere;441720008;Sainte-Luce-sur-Loire;44172;44980;;;Boulevard Pasteur;[ 47.249388 , -1.4869];-1.4869;47.249388;Non;30
Circuits de Randonnees;441720009;Sainte-Luce-sur-Loire;44172;44980;;;;[ 47.249388 , -1.4869];-1.4869;47.249388;Non;0
As Radio Modelisme Bords de Loire;441720010;Sainte-Luce-sur-Loire;44172;44980;Bellevue;;;[ 47.249388 , -1.4869];-1.4869;47.249388;Oui;0
Cerval;441720011;Sainte-Luce-sur-Loire;44172;44980;;4;Route du Landreau du Pas;[ 47.249388 , -1.4869];-1.4869;47.249388;Non;15
Ecole Saint Vincent;441720012;Sainte-Luce-sur-Loire;44172;44980;;;Rue des Tulipiers;[ 47.249388 , -1.4869];-1.4869;47.249388;Oui;20
Calle de Bellevue;441720013;Sainte-Luce-sur-Loire;44172;44980;Bellevue;;Promenade de Bellevue;[ 47.249388 , -1.4869];-1.4869;47.249388;Non;0
Salle Omnisports;441730001;Saint-Lumine-de-Clisson;44173;44190;;;Allee des Garennes;[ 47.083125 , -1.337924];-1.337924;47.083125;Oui;100
Circuits de Randonnees;441730002;Saint-Lumine-de-Clisson;44173;44190;;;Village de Fourrère;[ 47.083125 , -1.337924];-1.337924;47.083125;Non;5
Complexe Sportif des Garennes;441730005;Saint-Lumine-de-Clisson;44173;44190;;;Allee des Garennes;[ 47.083125 , -1.337924];-1.337924;47.083125;Oui;60
Ecole Lucien Aubrac;441730006;Saint-Lumine-de-Clisson;44173;44190;;;Place de Klettau;[ 47.083125 , -1.337924];-1.337924;47.083125;Oui;0
Jeux de Boules Couvert;441730007;Saint-Lumine-de-Clisson;44173;44190;;;Route du Vignoble;[ 47.083125 , -1.337924];-1.337924;47.083125;Oui;0
Salle Omnisports;441740001;Saint-Lumine-de-Coutais;44174;44310;;4;Rue d'Herbauges;[ 47.053802 , -1.727326];-1.727326;47.053802;Oui;80
Stade Marcel Bonneau;441740002;Saint-Lumine-de-Coutais;44174;44310;;;Rue du Stade;[ 47.053802 , -1.727326];-1.727326;47.053802;Oui;200
Le Jardin de Bellevue;441740004;Saint-Lumine-de-Coutais;44174;44310;;;Rue de Bellevue;[ 47.053802 , -1.727326];-1.727326;47.053802;Oui;0
Salle de la Madeleine;441750001;Saint-Lyphard;44175;44410;La Madeleine de Guerande;;Rue Pierre de Coubertin;[ 47.397641 , -2.308143];-2.308143;47.397641;Oui;40
Complexe Sportif de la Viniere;441750002;Saint-Lyphard;44175;44410;;;La Vinière;[ 47.397641 , -2.308143];-2.308143;47.397641;Non;80
Camping Fleur de Briere;441750004;Saint-Lyphard;44175;44410;;;Route d'Herbignac;[ 47.397641 , -2.308143];-2.308143;47.397641;Oui;0
Stade Municipal;441750005;Saint-Lyphard;44175;44410;;;Rue de Bretagne;[ 47.397641 , -2.308143];-2.308143;47.397641;Non;50
Circuits de Randonnee;441750006;Saint-Lyphard;44175;44410;;;;[ 47.397641 , -2.308143];-2.308143;47.397641;Non;0
Port de Breca;441750007;Saint-Lyphard;44175;44410;;;;[ 47.397641 , -2.308143];-2.308143;47.397641;Oui;0
Port de la Pierre Fendue;441750008;Saint-Lyphard;44175;44410;La Pierre Fendue;;;[ 47.397641 , -2.308143];-2.308143;47.397641;Oui;0
Etang des Brieres du Bourg;441750010;Saint-Lyphard;44175;44410;;;Route d'Herbignac;[ 47.397641 , -2.308143];-2.308143;47.397641;Oui;40
Site de la Lande de Marlay;441750011;Saint-Lyphard;44175;44410;La Lande de Marlay;;;[ 47.397641 , -2.308143];-2.308143;47.397641;Non;0
Maison du Pere Felix;441750012;Saint-Lyphard;44175;44410;;;Rue de la Brière;[ 47.397641 , -2.308143];-2.308143;47.397641;Non;30
Ecole les Roselieres;441750013;Saint-Lyphard;44175;44410;;30;Rue de la CÃ´te d'Amour;[ 47.397641 , -2.308143];-2.308143;47.397641;Oui;0
Complexe Sportif;441760001;Saint-Malo-de-Guersac;44176;44550;;;Rue des Droits de l'Homme;[ 47.350431 , -2.18073];-2.18073;47.350431;Oui;80
Stade Municipal;441760003;Saint-Malo-de-Guersac;44176;44550;;;Rue des Droits de l'Homme;[ 47.350431 , -2.18073];-2.18073;47.350431;Oui;30
Courts de Tennis;441760004;Saint-Malo-de-Guersac;44176;44550;;;Rue de la Paquelais;[ 47.350431 , -2.18073];-2.18073;47.350431;Non;10
Circuits de Randonnee;441760005;Saint-Malo-de-Guersac;44176;44550;;;;[ 47.350431 , -2.18073];-2.18073;47.350431;Non;0
Champ de Bosses;441760006;Saint-Malo-de-Guersac;44176;44550;;;Rue de la Paquelais;[ 47.350431 , -2.18073];-2.18073;47.350431;Non;10
Complexe Sportif des Bergeries;441780001;Saint-Mars-de-Coutais;44178;44680;;;Rue du Grand Pre;[ 47.112011 , -1.737017];-1.737017;47.112011;Oui;200
Circuits de Randonnees;441780002;Saint-Mars-de-Coutais;44178;44680;;;;[ 47.112011 , -1.737017];-1.737017;47.112011;Non;0
